Weight,Height,BMI,Age,BMIcase,Exercise Intensity,Gym Exercise,Home Exercise,BMIcase_encoded
75.53033064,1.713872718,25.71368118,36,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
83.45797137,1.759762718,26.95005146,59,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
72.6140226,1.771292097,23.14409089,50,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
100.8564594,1.772372449,32.10655712,44,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
103.9570325,1.76968154,33.19430901,18,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
89.57014087,1.793428114,27.84808335,43,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
81.11101168,1.704526033,27.91724393,39,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
108.0421973,1.757036108,34.99709809,22,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
51.27645251,1.647317087,18.89572522,55,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
92.83785162,1.76197697,29.9036793,25,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
86.11599166,1.775501125,27.31755985,32,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
58.89693152,1.406740185,29.76218979,58,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
102.3851001,1.778003355,32.38706603,42,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
96.16777746,1.748519934,31.45490684,51,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
85.45642586,1.705284071,29.38672943,53,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
56.48298041,1.827771707,16.9072784,63,moderate thinness,2,Deadlifts (Light Weight); Cable Chest Flys; Seated Row Machine,Lunges; Plank to Push-up; Resistance Band Rows,1
70.5509153,1.555436452,29.16071092,65,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
84.93362808,1.765790287,27.2396441,38,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
55.2390881,1.672260836,19.75324557,63,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
77.43249776,1.720248371,26.16621816,54,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
74.06657019,1.666021083,26.68463385,36,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
104.9375177,1.758269569,33.9437537,51,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
58.04930107,1.804951881,17.81827832,64,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
61.1057473,1.721549022,20.61784507,24,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
54.06635398,1.494944204,24.19229758,49,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
89.08132093,1.71613602,30.24706464,60,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
56.52616006,1.600940594,22.05459313,47,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
107.1351511,1.766699672,34.32468259,21,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
103.878201,1.786994359,32.5295501,34,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
52.89831535,1.717639276,17.92990204,37,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
80.54842062,1.69298015,28.10303972,65,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
108.5002951,1.765452426,34.81119091,45,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.21106359,1.789848901,18.79505323,27,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
84.6292814,1.776691522,26.80998637,37,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
88.13309595,1.772154756,28.06310604,34,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
85.49500987,1.680665838,30.26760251,57,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
54.46508136,1.413919637,27.24386406,56,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
96.92829949,1.724930322,32.57672941,44,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
92.02081826,1.704016998,31.69116798,18,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
85.23042718,1.786911654,26.69245399,23,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
73.13759223,1.648859942,26.90129113,64,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
108.410687,1.775769518,34.3794483,49,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
59.93173032,1.629211782,22.57884552,18,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
69.79623387,1.622408817,26.51620655,61,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
86.67506386,1.582671205,34.60292156,27,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
54.46321519,1.513064762,23.78966036,49,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
95.39570011,1.823764218,28.68081039,34,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
64.20916383,1.649052605,23.6117401,33,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
64.64565235,1.827658924,19.35303223,38,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
97.70021155,1.811850188,29.76123391,47,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
90.75267196,1.735355999,30.13576758,34,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
64.06775856,1.780940099,20.19951329,57,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
74.34285146,1.647557634,27.38785267,31,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
68.50906827,1.597068893,26.85967536,50,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
71.21404481,1.693014781,24.84529479,23,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
106.712375,1.775464396,33.85250807,46,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
82.5808844,1.542810739,34.69398796,41,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
88.45923483,1.75247345,28.80316978,29,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
68.65023713,1.446617062,32.80460975,22,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
59.74249834,1.489655955,26.92225452,62,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
107.2431336,1.800331215,33.08755471,43,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
81.17649345,1.743941343,26.69110417,23,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
91.56057212,1.781387212,28.85305721,59,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
54.5665123,1.573756507,22.03185773,39,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
79.70153856,1.626403368,30.13076617,28,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
74.32062567,1.603011728,28.92250853,20,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
83.0716516,1.736716564,27.54196693,51,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
65.58377627,1.541689397,27.59323683,47,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
87.84473956,1.743820481,28.88764985,64,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
102.2319594,1.828150105,30.58883811,49,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
80.37810338,1.694523715,27.9925493,52,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
69.58215202,1.553046961,28.84886158,23,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
74.78894786,1.792633826,23.27310074,58,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
73.0451717,1.575064068,29.44388184,54,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
51.98514292,1.589609491,20.5730342,59,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
66.28045879,1.641964425,24.58430974,30,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
60.95164469,1.741799537,20.09042331,32,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
66.97622175,1.477963618,30.66148306,47,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
73.19010742,1.546599532,30.59825332,52,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
94.60115797,1.729748523,31.61771756,39,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
75.98582076,1.513742763,33.1610596,52,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
75.38559105,1.66978707,27.03747661,60,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
74.38485418,1.732605433,24.77907968,28,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
76.23591285,1.579322079,30.56456303,29,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
106.5853108,1.790245072,33.25618154,31,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
106.7009237,1.752358942,34.74737818,60,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
54.17869653,1.765143255,17.38876095,24,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
93.40714286,1.707454453,32.03921251,59,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
67.15775654,1.779261238,21.21371572,27,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
54.85883283,1.483242375,24.93574306,55,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
92.81304623,1.811626732,28.27949087,26,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
98.79103828,1.797342445,30.58129618,39,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
78.49865571,1.550789068,32.64049659,55,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
71.11394846,1.520712784,30.75108184,31,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
102.1946291,1.731030924,34.10502867,39,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
76.64580337,1.697412153,26.60196796,53,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
77.5925357,1.635415845,29.01105633,65,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
57.63504264,1.790319529,17.98148358,56,mild thinness,3,Squat with Dumbbells; Leg Curl Machine; Shoulder Press Machine,Step-ups on Chair; Wall Sit Hold; Dumbbell Bent-over Rows,0
95.34057613,1.782906761,29.99304147,40,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
81.2808251,1.792983688,25.28339714,44,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
60.34034432,1.513829977,26.3301651,38,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
98.57867989,1.744087498,32.40756941,41,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
74.85673186,1.733771972,24.90272696,47,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
52.40917556,1.658332335,19.05742373,26,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
75.22758873,1.773162414,23.92655144,37,normal,4,Treadmill (Incline Walk/Run); Leg Press Machine; Lat Pulldown Machine,Jump Rope; Mountain Climbers; Bodyweight Squats,2
64.98037256,1.574385849,26.21560241,41,over weight,5,Cycling Machine; Leg Press Machine; Seated Row Machine,Jumping Jacks; Seated Leg Raises; Low-Impact Step-ups,4
109.8859667,1.778424894,34.74330873,21,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
90.13041589,1.763517175,28.98090796,63,severe obese,7,Swimming / Aqua Aerobics; Seated Elliptical Machine; Leg Extension Machine,Seated Leg Lifts; Wall Push-ups; Side Leg Raises,6
60.51666128,1.395833372,31.06045442,18,obese,6,Elliptical Machine; Cable Rows; Leg Curl Machine,Seated Marching (Low Impact); Chair Squats; Standing Arm Circles,3
